source	candidate	gene_or_target	compound	call	pass_count	failed_gates	reachable_modality	direct_or_foundation_or_response	cross_disease_state	ms_anchor	genetic_or_target_resolution	prior_not_blocked	safety_direction_clear	source_not_demoted	score	blocker_text	mechanism	modality	direction
wave126_l1000_reversal	BRD-K05396879	NAN	BRD-K05396879	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K05562558	NAN	BRD-K05562558	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K05979026	NAN	BRD-K05979026	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K06765193	NAN	BRD-K06765193	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K07005393	NAN	BRD-K07005393	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K08316444	ND1	rotenone	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	5.0	recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant;promotion_gate_open PARK_REVIEW non-obvious target requires prior-art and safety review NO_GO 	Mitochondrial complex I inhibitor	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K10846167	NAN	BRD-K10846167	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K11742128	HRH1	triprolidine	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	5.0	recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant;promotion_gate_open PARK_REVIEW non-obvious target requires prior-art and safety review NO_GO 	Histamine receptor antagonist	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K14920963	NAN	erythrosine	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K15025317	NAN	BAY-11-7082	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K18518344	NAN	digitoxigenin	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K28040935	NAN	BRD-K28040935	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K30468800	NAN	BRD-K30468800	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K30697463	NAN	BRD-K30697463	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K30867024	HTR1B	SB-216641	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	5.0	recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant;promotion_gate_open PARK_REVIEW non-obvious target requires prior-art and safety review NO_GO 	Serotonin receptor antagonist	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K32398298	GABRA1	alprazolam	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	5.0	recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant;promotion_gate_open PARK_REVIEW non-obvious target requires prior-art and safety review NO_GO 	Benzodiazepine receptor agonist	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K32636001	NAN	BRD-K32636001	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K34092021	CNR1	arvanil	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	5.0	recurrent_reversal;selective_vs_generic_ifn;not_generic_prior_bucket;promotion_gate_open PARK_REVIEW non-obvious target requires prior-art and safety review NO_GO 	TRPV agonist	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K36198571	MMP13	WAY-170523	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	5.0	recurrent_reversal;selective_vs_generic_ifn;not_generic_prior_bucket;promotion_gate_open PARK_REVIEW non-obvious target requires prior-art and safety review NO_GO 	Metalloproteinase inhibitor	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K37340241	NAN	BRD-K37340241	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K39256324	NAN	rottlerin	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K39345836	NAN	BRD-K39345836	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K41895714	PIK3CG	AS-605240	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	5.0	recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant;promotion_gate_open PARK_REVIEW non-obvious target requires prior-art and safety review NO_GO 	PI3K inhibitor	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K43637719	NAN	KU-C104141	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K44779798	GAA	miglitol	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	5.0	recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant;promotion_gate_open PARK_REVIEW non-obvious target requires prior-art and safety review NO_GO 	Glucosidase inhibitor	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K49865102	MAP2K1	PD-0325901	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	5.0	recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant;promotion_gate_open PARK_REVIEW non-obvious target requires prior-art and safety review NO_GO 	MEK inhibitor	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K50464341	CALM1	berbamine	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	5.0	recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant;promotion_gate_open PARK_REVIEW non-obvious target requires prior-art and safety review NO_GO 	Calmodulin antagonist	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K52219182	NAN	ICI-63197	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K54256913	WEE1	MK-1775	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	5.0	recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant;promotion_gate_open PARK_REVIEW non-obvious target requires prior-art and safety review NO_GO 	WEE1 kinase inhibitor	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K56196992	NAN	BRD-K56196992	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K56287385	NAN	ST-001903	NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	5.0	known_target;recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant PARK_UNKNOWN unresolved target/MOA; cannot nominate without deconvolution PARK_UNKNOWN_ONLY 		small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K64642496	ABCG2	KO-143	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	5.0	recurrent_reversal;selective_vs_generic_ifn;mechanism_class_relevant;promotion_gate_open PARK_REVIEW non-obvious target requires prior-art and safety review NO_GO 	Breast cancer resistance protein inhibitor	small molecule L1000 reversal	reverse disease-state signature
